GSM,286,1,40498,40428,0,33.3992,35.1309,12479,24,1,1458602241,1768631625,0
GSM,286,1,40499,41301,0,33.3309,35.1684,5935,26,1,1434516774,1763956283,0
GSM,286,1,40600,41048,0,33.9346,35.1109,5484,12,1,1458602242,1740725094,0
GSM,286,1,40600,41178,0,33.9077,35.1273,4613,20,1,1458602242,1741330283,0
GSM,286,1,40497,41839,0,32.8536,35.0562,18969,4,1,1434516774,1741586255,0
GSM,286,1,40497,40768,0,33.0559,35.1536,14608,5,1,1442835189,1755575288,0
GSM,286,1,40497,41559,0,32.8495,35.0868,11286,4,1,1434516783,1741586226,0
GSM,286,1,40497,41488,0,32.9198,35.1532,10807,3,1,1458602240,1768976626,0
GSM,286,1,40499,40397,0,33.3359,35.1793,2946,11,1,1449457481,1744954289,0
GSM,286,1,40499,40468,0,33.3669,35.169,2277,21,1,1434862477,1770445993,0
GSM,286,1,40499,42858,0,33.3844,35.1887,5371,8,1,1458602241,1753762932,0
GSM,286,1,40499,41202,0,33.3294,35.19,5280,11,1,1458602241,1742106530,0
GSM,286,1,40499,41100,0,33.1473,35.149,4151,24,1,1434516774,1769842113,0
GSM,286,1,40600,41268,0,33.9238,35.0741,6314,18,1,1458602242,1765860431,0
GSM,286,1,40600,42621,0,33.9589,35.0784,6149,7,1,1458602243,1739343081,0
GSM,286,1,45207,14520,0,31.0192,36.8715,5419,32,1,1458602248,1745746562,0
GSM,286,1,45207,27774,0,31.0697,36.9169,3280,50,1,1458602248,1745743861,0
GSM,286,1,45207,36679,0,31.0333,36.87,3442,50,1,1458602249,1745746501,0
GSM,286,1,45207,28211,0,30.9666,36.8761,7333,31,1,1444615241,1745746802,0
GSM,286,1,40497,41599,0,33.0193,35.1348,7463,10,1,1434516783,1761886021,0
GSM,286,1,40498,40087,0,33.3869,35.1669,8274,19,1,1458602241,1746164282,0
GSM,286,1,40499,42378,0,33.3709,35.1813,3529,24,1,1458602241,1768631719,0
GSM,286,1,40600,41622,0,33.9081,35.1006,4197,3,1,1451910736,1743745571,0
GSM,286,1,40600,42103,0,33.9405,35.0935,5727,6,1,1458602242,1768631677,0
GSM,286,1,40600,42104,0,33.9245,35.0853,5265,10,1,1458602242,1766641752,0
GSM,286,1,40600,41436,0,33.9258,35.1153,7248,9,1,1458602242,1740725094,0
GSM,286,1,40600,41179,0,33.915,35.0817,6626,23,1,1458602242,1767854312,0
GSM,286,1,45207,3971,0,30.9761,36.8775,5722,31,1,1449932316,1745746862,0
GSM,286,1,40497,41567,0,33.0951,35.1408,12602,33,1,1458602240,1764132753,0
GSM,286,1,40497,40688,0,32.9968,35.1444,19456,26,1,1458602240,1761113030,0
GSM,286,1,40498,41735,0,33.4165,35.1714,7018,9,1,1458602241,1723094869,0
GSM,286,1,40499,42379,0,33.3761,35.1715,11503,25,1,1458602241,1770360695,0
GSM,286,1,40499,41270,0,33.3427,35.1955,2635,6,1,1458602241,1745904241,0
GSM,286,1,40600,42895,0,33.9833,35.0603,8119,20,1,1451910736,1766641752,0
GSM,286,1,45307,4681,0,30.6171,36.8487,1000,18,1,1458602251,1745824503,0
GSM,286,1,45207,61784,0,30.9205,36.863,2503,30,1,1458602250,1745747101,0
GSM,286,1,45207,53520,0,31.1716,36.909,3417,50,1,1458602249,1745745062,0
GSM,286,1,45307,9240,0,30.6086,36.8471,1000,9,1,1458602251,1745825161,0
GSM,286,1,45307,28848,0,30.6243,36.8526,1394,50,1,1458602251,1745824261,0
GSM,286,1,45607,568,0,31.0382,36.9649,1981,50,1,1449932316,1745742962,0
GSM,286,1,45607,39164,0,31.018,36.9575,4290,29,1,1458602252,1745742603,0
GSM,286,1,51535,22421,0,27.0968,38.455,5038,20,1,1458602260,1746365897,0
GSM,286,1,51335,33121,0,26.9829,38.065,35705,32,1,1458602260,1746256802,0
GSM,286,1,51335,47704,0,27.2587,37.9795,9034,25,1,1446144317,1746178021,0
GSM,286,1,52235,25532,0,26.7737,38.3637,1933,30,1,1439380559,1746350532,0
GSM,286,1,52935,45058,0,27.3356,37.9166,1146,50,1,1458602263,1746192961,0
GSM,286,1,52935,36617,0,27.3142,37.9524,3154,46,1,1458602263,1746259981,0
GSM,286,1,53407,31789,0,29.6162,36.2065,2570,25,1,1458602264,1745844001,0
GSM,286,1,53407,49914,0,29.825,36.2449,3788,26,1,1445858696,1745842441,0
GSM,286,1,53407,49935,0,29.938,36.2655,10937,16,1,1449671211,1745840641,0
GSM,286,1,54448,2553,0,28.2727,36.8648,1718,30,1,1439780839,1746082082,0
GSM,286,1,51235,2193,0,26.2903,38.3253,14013,19,1,1458602260,1746344835,0
GSM,286,1,52935,9675,0,27.3558,37.9368,1555,31,1,1444081650,1746189482,0
GSM,286,1,53407,15776,0,29.7418,36.2409,1000,8,1,1449671224,1745843161,0
GSM,286,1,53407,33451,0,29.5217,36.2101,10592,30,1,1458602264,1745845141,0
GSM,286,1,53407,8298,0,29.7697,36.2502,6023,31,1,1445858696,1745842741,0
GSM,286,1,53407,52384,0,29.9893,36.2385,11015,19,1,1449671211,1745839861,0
GSM,286,1,52235,32493,0,26.7213,38.3206,3862,50,1,1458602262,1746349044,0
GSM,286,1,52235,28786,0,26.7211,38.3206,2826,50,1,1458602262,1746348914,0
GSM,286,1,52235,19044,0,26.7138,38.3593,1518,50,1,1458602262,1746349573,0
GSM,286,1,52935,16706,0,27.3811,37.9572,1413,23,1,1444081650,1746188041,0
GSM,286,1,52935,29405,0,27.2762,37.946,5611,48,1,1445695103,1746255002,0
GSM,286,1,52935,46764,0,27.3441,37.9461,3741,50,1,1458602263,1746193561,0
GSM,286,1,53407,2838,0,29.6767,36.2142,13521,42,1,1458602264,1745843761,0
GSM,286,1,53407,13008,0,30.0305,36.2529,3258,50,1,1458602264,1745839261,0
GSM,286,1,53407,15777,0,29.7221,36.2348,1942,19,1,1449671224,1745843342,0
GSM,286,1,54448,43915,0,28.2783,36.9402,3578,31,1,1441951357,1745932026,0
GSM,286,1,54448,33342,0,28.2519,36.8463,2351,26,1,1458602267,1746080941,0
GSM,286,1,51335,43562,0,27.1778,37.9916,2300,45,1,1458602260,1746261572,0
GSM,286,1,51335,60303,0,26.9932,38.07,5419,31,1,1456137438,1746262756,0
GSM,286,1,52235,7694,0,26.6997,38.3484,5544,15,1,1458602262,1746349448,0
GSM,286,1,52935,16707,0,27.3155,37.9485,2895,50,1,1446144317,1746193682,0
GSM,286,1,52935,36618,0,27.3391,37.95,2735,50,1,1458602263,1746259685,0
GSM,286,1,53407,34349,0,29.8781,36.2237,12186,3,1,1444477913,1745840821,0
GSM,286,1,53407,36522,0,29.5769,36.2057,2449,28,1,1458602264,1745844661,0
GSM,286,1,51335,47705,0,27.2162,37.9936,2389,50,1,1458602260,1746255422,0
GSM,286,1,51335,45985,0,26.8798,38.0658,3867,29,1,1458602260,1746266620,0
GSM,286,1,51335,44564,0,27.1255,38.0011,4843,31,1,1445695103,1746261987,0
GSM,286,1,51335,64072,0,26.8311,38.1544,2537,50,1,1445695103,1746270799,0
GSM,286,1,52235,34190,0,27.053,38.3988,9934,31,1,1445568109,1746352401,0
GSM,286,1,52235,44014,0,26.6454,38.3149,19397,35,1,1458602262,1746274092,0
GSM,286,1,52235,43333,0,27.0062,38.3973,2195,32,1,1458602262,1746352100,0
GSM,286,1,52235,45589,0,26.6427,38.3158,1429,29,1,1421842562,1746274081,0
GSM,286,1,52935,2807,0,27.3511,37.9377,2495,49,1,1458602262,1746193381,0
GSM,286,1,52935,46882,0,27.3494,37.9332,1000,23,1,1446144372,1746193261,0
GSM,286,1,52935,2808,0,27.2707,37.9744,9130,31,1,1446144317,1746177781,0
GSM,286,1,53407,3251,0,30.0724,36.2616,2449,50,1,1449671211,1745839142,0
GSM,286,1,53407,7201,0,29.895,36.261,17884,29,1,1449671211,1745841961,0
GSM,286,1,54448,16140,0,28.2471,36.9153,15283,33,1,1439716269,1745931721,0
GSM,286,1,54448,40104,0,28.2801,36.9275,5366,46,1,1441951357,1746082621,0
GSM,286,1,51235,29962,0,26.5795,38.3022,1200,50,1,1458602260,1746347845,0
GSM,286,1,51335,58241,0,26.9394,38.076,2736,39,1,1458602260,1746257101,0
GSM,286,1,51335,43561,0,27.2141,37.9869,18075,35,1,1446144317,1746255601,0
GSM,286,1,52935,29404,0,27.3013,37.9325,4744,48,1,1449606867,1746254881,0
GSM,286,1,54448,21074,0,28.2734,36.8683,847,46,1,1458602267,1746024361,0
GSM,286,1,54448,37127,0,28.2512,36.8418,1000,21,1,1439780837,1745937423,0
GSM,286,1,54448,46810,0,28.2495,36.8393,3023,32,1,1445761738,1746025861,0
GSM,286,1,55348,45172,0,28.4202,37.0292,6675,33,1,1458602270,1745925721,0
GSM,286,1,56448,30958,0,28.3522,37.1919,3597,24,1,1410509935,1746012541,0
GSM,286,1,57207,6221,0,30.4706,36.4799,7901,50,1,1458602275,1745833261,0
GSM,286,1,57207,34455,0,30.5468,36.5422,2256,23,1,1458602276,1745832361,0
GSM,286,1,55348,424,0,28.5749,36.9986,6985,50,1,1458602270,1745917021,0
GSM,286,1,56448,14639,0,28.2061,37.0692,2536,50,1,1458602274,1746015121,0
GSM,286,1,57207,4671,0,30.5992,36.9461,3049,12,1,1435666593,1766313727,0
GSM,286,1,57207,26639,0,30.4792,36.4953,4682,24,1,1458602276,1745832961,0
GSM,286,1,57207,15402,0,30.5663,36.5983,1000,20,1,1437394781,1745826961,0
GSM,286,1,57207,40581,0,30.5907,36.9825,2569,35,1,1444493798,1766318343,0
GSM,286,1,57207,64161,0,30.568,36.7723,3974,23,1,1431070564,1745825762,0
GSM,286,1,56448,35965,0,28.3554,37.1051,1045,50,1,1458602274,1746022321,0
GSM,286,1,57207,21341,0,30.3105,36.3628,4949,50,1,1449671176,1745834161,0
GSM,286,1,57809,46344,0,27.3495,37.9303,2843,36,1,1458602277,1746189661,0
GSM,286,1,56448,35964,0,28.367,37.1668,9697,48,1,1458602274,1746084361,0
GSM,286,1,56809,13321,0,27.301,37.9387,3267,41,1,1458602274,1746254821,0
GSM,286,1,57207,4497,0,30.107,36.2485,1201,50,1,1449671211,1745838782,0
GSM,286,1,57207,38100,0,30.5875,36.9856,2474,16,1,1444493798,1766302570,0
GSM,286,1,57207,42941,0,30.1461,36.2764,1000,8,1,1438696875,1745834882,0
GSM,286,1,56448,18681,0,28.2145,37.2694,5741,50,1,1458602274,1746090662,0
GSM,286,1,57207,1487,0,30.2849,36.3533,6686,32,1,1458602275,1745829061,0
GSM,286,1,57207,189,0,30.1638,36.3003,20162,32,1,1458602275,1745834761,0
GSM,286,1,57207,8272,0,30.5579,36.6742,3793,26,1,1458602275,1745826301,0
GSM,286,1,57207,61471,0,30.1754,36.3082,15125,30,1,1432022417,1745829662,0
GSM,286,1,57207,59004,0,30.5529,36.6238,3548,40,1,1440650498,1745826661,0
GSM,286,1,57207,48282,0,30.5528,36.5697,1759,30,1,1455549120,1745832061,0
GSM,286,1,55348,41672,0,28.8253,36.7955,4216,27,1,1449671463,1745915221,0
GSM,286,1,56448,246,0,28.3664,37.1859,1674,31,1,1450874941,1746012061,0
GSM,286,1,56448,20584,0,28.2913,37.1108,1590,50,1,1458602274,1746021797,0
GSM,286,1,56809,6966,0,27.2724,37.8895,1924,50,1,1445695103,1746254401,0
GSM,286,2,59902,62613,0,31.0134,40.5493,8439,25,1,1443392653,1725229566,0
GSM,286,2,63201,13262,0,33.0931,35.134,1000,2,1,1442804531,1764132774,0
GSM,286,2,63301,12162,0,33.9272,35.0724,3053,3,1,1458661869,1759496762,0
GSM,286,2,63201,12042,0,33.0799,35.0831,7836,2,1,1452672357,1738750578,0
GSM,286,2,63401,63332,0,33.3621,35.1755,1000,7,1,1458661871,1765686976,0
GSM,286,2,63401,16861,0,33.3301,35.1696,5366,14,1,1458661870,1770445986,0
GSM,286,2,63401,12072,0,33.6867,34.9832,2530,13,1,1458661869,1765515269,0
GSM,286,2,63301,15312,0,33.9354,35.0863,2807,2,1,1447873922,1759496762,0
GSM,286,2,63401,16862,0,33.316,35.1537,6125,15,1,1458661870,1769925994,0
GSM,286,2,63401,12071,0,33.7215,35.0079,2911,12,1,1458661869,1767069079,0
GSM,286,2,63401,63522,0,33.3535,35.1797,1000,4,1,1458661871,1739429497,0
GSM,286,1,56448,20137,0,28.3313,37.2166,3341,32,1,1458821096,1746084661,0
GSM,286,1,54448,35864,0,28.2526,36.837,3385,49,1,1458821095,1746081661,0
GSM,286,1,13334,50330,0,28.918,40.9899,1130,8,1,1458907387,1746828785,0
GSM,286,1,13734,49049,0,28.9607,41.0092,1000,10,1,1457576029,1723991045,0
GSM,286,1,14039,58581,0,27.4833,41.7503,19566,11,1,1437429686,1723890182,0
GSM,286,1,15134,37107,0,28.835,40.9619,1000,11,1,1444880466,1723986424,0
GSM,286,1,15134,1457,0,28.8425,40.9693,1273,13,1,1458907395,1723987026,0
GSM,286,1,45207,19749,0,30.8559,36.8594,2052,31,1,1459431390,1745747762,0
GSM,286,1,45207,62054,0,30.8655,36.8588,1971,29,1,1459408698,1745747702,0
LTE,286,2,45407,14100493,0,30.2092,40.7027,1661,22,1,1459528450,1743956832,0
LTE,286,2,43471,15859233,0,29.0167,41.0632,1000,13,1,1459548378,1743956777,0
LTE,286,2,43472,15361076,0,29.0037,41.0426,5625,18,1,1459551946,1729716125,0
LTE,286,1,6184,148512,0,30.6166,37.0716,1964,17,1,1459529220,1736681651,0
LTE,286,2,49908,14678029,0,29.0152,40.9954,4388,25,1,1459577118,1729898583,0
LTE,286,2,49908,14677320,0,29.0266,40.9886,1000,11,1,1459591560,1729716125,0
LTE,286,2,49908,14732360,0,29.0284,40.9886,1000,23,1,1459699599,1729958464,0
LTE,286,2,49908,14678049,0,29.0277,40.9924,8611,18,1,1459699599,1729898582,0
LTE,286,2,40632,11866697,0,32.3686,39.7471,2522,18,1,1459813125,1752354325,0
GSM,286,1,52235,23072,0,26.7344,38.3151,20193,4,1,1488880440,1746348184,0
LTE,286,1,8478,6005004,0,32.8076,39.8441,583,50,1,1459881258,1748185506,0
LTE,286,2,43401,14769184,0,29.0044,41.0353,3249,10,1,1459893051,1729716122,0
LTE,286,2,49908,14677319,0,29.0282,40.9895,1000,15,1,1459912217,1729716125,0
LTE,286,2,43471,15859213,0,29.0154,41.0642,3215,33,1,1460047462,1743956777,0
LTE,286,2,43452,15968031,0,28.9804,41.0184,5376,23,1,1460057258,1729787522,0
LTE,286,2,43473,15387680,0,28.9956,41.0375,1000,4,1,1460057258,1729716124,0
LTE,286,2,43473,15387700,0,28.9961,41.038,1000,23,1,1460057258,1729716124,0
LTE,286,2,43452,15874829,0,28.975,41.0184,1814,16,1,1460057258,1729632783,0
LTE,286,2,43452,15968032,0,28.9733,41.0196,1000,15,1,1460057258,1729787522,0
LTE,286,2,49935,14888461,0,29.092,40.9973,1000,5,1,1460057259,1725229590,0
LTE,286,2,49938,14749451,0,29.1295,40.9974,7678,39,1,1460066757,1747590062,0
LTE,286,2,49937,14689845,0,29.1267,40.9965,1823,54,1,1460066757,1725229589,0
LTE,286,2,49937,14706719,0,29.1206,41.004,1585,29,1,1460067981,1730239871,0
LTE,286,2,49945,14713633,0,29.1207,41.0278,2912,50,1,1460067981,1730239871,0
LTE,286,2,49945,14713631,0,29.1208,41.0212,20668,33,1,1460067981,1730239871,0
LTE,286,1,4100,201948458,0,26.9358,39.5737,6828,15,1,1460072842,1725531606,0
LTE,286,2,49919,14756875,0,29.1458,40.9314,1300,41,1,1460088646,1743438904,0
LTE,286,2,49919,14756876,0,29.1493,40.9279,4196,50,1,1460088646,1743438904,0
LTE,286,2,49920,14656269,0,29.1234,40.9451,6073,17,1,1460088646,1746647882,0
LTE,286,2,49902,14845748,0,29.0292,41.0494,638,50,1,1460095571,1729716124,0
LTE,286,1,6177,9665814,0,30.6139,36.8514,8964,50,1,1460109927,1753110184,0
LTE,286,2,43451,16110092,0,28.9864,40.997,4523,19,1,1460113524,1729787523,0
LTE,286,2,49924,14765896,0,29.1591,40.9229,6719,38,1,1460128279,1743438904,0
LTE,286,2,43478,15619083,0,28.8832,41.1753,1000,15,1,1460189163,1730239868,0
LTE,286,2,49908,14956320,0,29.0341,40.9896,1000,11,1,1460236184,1729798202,0
LTE,286,2,43452,15590155,0,29.0072,41.0091,1933,29,1,1460236183,1729632782,0
LTE,286,2,49912,15079948,0,29.0283,40.9848,1000,8,1,1460236185,1729898582,0
LTE,286,2,49908,14956340,0,29.0306,40.9897,1000,17,1,1460236184,1729958464,0
LTE,286,2,43454,15761931,0,28.9848,41.0411,1000,20,1,1460261298,1762176725,0
LTE,286,2,49905,15849227,0,29.0616,41.0872,4163,15,1,1460261299,1730239870,0
LTE,286,2,49902,14845708,0,29.0302,41.0475,6731,44,1,1460261299,1729716124,0
LTE,286,2,49935,14869320,0,29.0983,41.0065,1000,17,1,1460271926,1747590062,0
LTE,286,2,49935,14883657,0,29.0661,41.008,26970,26,1,1460271926,1725229589,0
LTE,286,2,42604,12269069,0,30.5,39.7813,2585,20,1,1460282727,1750683243,0
LTE,286,2,43401,14592269,0,29.0272,41.0417,1000,11,1,1460297153,1729716124,0
LTE,286,2,43402,15686983,0,29.0072,41.0882,500,29,1,1460297153,1762176725,0
LTE,286,2,43472,15884871,0,29.0046,41.0416,1000,9,1,1460307972,1729632782,0
LTE,286,2,43473,15360779,0,29.0007,41.0405,1000,15,1,1460307972,1729716123,0
LTE,286,2,43472,15884872,0,29.0022,41.0407,1000,19,1,1460307972,1729716124,0
LTE,286,2,43472,15852105,0,29.0031,41.0412,1000,7,1,1460307972,1729716124,0
LTE,286,1,8761,237906209,0,35.4977,38.7257,1000,8,1,1460285640,1753813325,0
LTE,286,2,43473,15360780,0,28.9989,41.0391,1000,9,1,1460307972,1729716124,0
LTE,286,2,49908,14951240,0,29.0252,40.9908,1000,8,1,1460312135,1729958463,0
LTE,286,2,43401,14592289,0,29.0145,41.0475,29054,13,1,1460326670,1729716124,0
LTE,286,2,42602,12273440,0,30.4904,39.7658,2184,10,1,1460347758,1752075903,0
LTE,286,1,8206,2753056,0,30.5207,39.7657,1024,26,1,1460429239,1762900264,0
LTE,286,1,8206,66592,0,30.5162,39.7728,1594,37,1,1460429239,1762900261,0
LTE,286,1,8206,2896908,0,30.4742,39.7536,6034,21,1,1460429239,1762900266,0
LTE,286,1,8206,2896928,0,30.4696,39.7679,7116,26,1,1460429239,1762900268,0
LTE,286,1,8206,813324,0,30.5031,39.775,5048,31,1,1460429239,1762900264,0
LTE,286,1,8206,2896918,0,30.4606,39.7467,2740,24,1,1460429239,1757829542,0
LTE,286,1,8206,25329420,0,30.5006,39.7498,2265,36,1,1460429239,1762900267,0
LTE,286,2,43408,15456268,0,29.0152,41.0984,1222,50,1,1460495188,1762176726,0
LTE,286,2,49907,14620685,0,29.038,40.9898,22033,18,1,1460495189,1729787524,0
LTE,286,2,43414,15877901,0,28.9927,41.067,1000,15,1,1460495188,1743956777,0
LTE,286,2,43451,15430924,0,29.005,40.9961,1776,6,1,1460495189,1729632782,0
LTE,286,2,49908,14678047,0,29.0207,40.9948,1000,17,1,1460495189,1729716125,0
LTE,286,2,49914,15074572,0,29.099,40.975,1000,17,1,1460498764,1725229592,0
LTE,286,2,43407,15832393,0,28.9651,41.0967,4051,16,1,1460502334,1762129446,0
LTE,286,2,43407,15824907,0,28.9557,41.1,4132,50,1,1460502334,1730239869,0
LTE,286,2,49935,14883655,0,29.0826,41.0087,1000,16,1,1460594490,1725229589,0
LTE,286,1,6176,23866914,0,30.7092,36.8831,666,40,1,1460610525,1762272064,0
LTE,286,2,49912,14648885,0,29.0324,40.9718,5411,15,1,1460610525,1729898583,0
LTE,286,2,49908,14632778,0,29.0201,40.9899,1220,10,1,1460652248,1729787524,0
LTE,286,1,8206,2753036,0,30.5294,39.7705,1827,22,1,1461012044,1762900261,0
LTE,286,1,8206,66572,0,30.5214,39.7725,2116,48,1,1461012043,1762900261,0
LTE,286,2,43453,15455048,0,28.9833,41.032,1000,4,1,1461096011,1762176725,0
LTE,286,2,43473,16545588,0,28.9932,41.039,1000,8,1,1461096014,1729632783,0
GSM,286,1,40499,42889,0,33.3126,35.1583,9539,26,1,1461104165,1769150099,0
LTE,286,1,8208,22084897,0,32.8188,39.9319,1000,4,1,1461121831,1763616241,0
LTE,286,1,5130,19932448,0,28.7968,41.0553,11263,27,1,1461122268,1760320865,0
LTE,286,1,6165,6073867,0,28.127,37.817,7133,16,1,1461131504,1735900326,0
LTE,286,1,6176,23866894,0,30.7095,36.8865,1000,12,1,1461211734,1762272064,0
LTE,286,2,49935,14702663,0,29.0877,41.0096,1000,17,1,1461289398,1725229589,0
LTE,286,2,49935,14702665,0,29.0848,41.0093,1000,18,1,1461289398,1725229589,0
LTE,286,1,6176,516888,0,30.7032,36.889,1000,18,1,1461293553,1762272062,0
LTE,286,1,8483,582432,0,32.8585,39.9057,4612,17,1,1461295465,1748185507,0
LTE,286,1,8483,6841889,0,32.8552,39.9113,1000,7,1,1461189666,1763973181,0
LTE,286,1,8207,7596300,0,30.6249,39.7415,5123,20,1,1461353957,1762900217,0
LTE,286,1,6176,516878,0,30.7022,36.8932,1710,38,1,1461383187,1762274761,0
LTE,286,2,49945,14979144,0,29.121,41.0441,8642,43,1,1461524330,1730239871,0
LTE,286,2,49934,14983692,0,29.2308,40.8921,2130,23,1,1461541479,1727608268,0
LTE,286,2,49934,14854924,0,29.2393,40.8888,1464,18,1,1461541479,1727608268,0
LTE,286,2,49917,14856519,0,29.1824,40.8845,1000,16,1,1461542726,1743870903,0
LTE,286,2,43451,15517963,0,28.9801,41.0082,1000,11,1,1461557900,1729787523,0
LTE,286,2,43451,15517984,0,28.9785,41.0079,1000,12,1,1461557900,1729787523,0
LTE,286,2,43452,15968011,0,29.0172,41.0374,4038,18,1,1461572721,1729632783,0
LTE,286,2,49907,14979400,0,29.0235,40.9925,1895,16,1,1461602969,1729787524,0
GSM,286,1,56809,26951,0,27.29,37.9179,3541,41,1,1461719118,1746254701,0
LTE,286,1,8206,19553824,0,30.5059,39.7869,908,36,1,1461864252,1762900262,0
LTE,286,2,40303,17430283,0,30.5663,38.775,2156,4,1,1461960475,1745776022,0
